"","FIPS","State","County","living_alone","living_alone_65over","divorce_marriage","libertarian_votes","self_employed","carpool_drive_alone","religious_adherents","living_grandchildren","living_alone_reversed","living_alone_65over_reversed","divorce_marriage_reversed","libertarian_votes_reversed","self_employed_reversed","county_collectivism_raw","county_collectivism_score"
"117",5069,"Arkansas","Jefferson County",0.308,0.109,0.321131754884941,0.00299774327191889,0.0666,0.104338254829772,0.597882094660037,0.0482,0.692,0.891,3.11398665746492,0.997002256728081,0.9334,0.108276095743752,49.8294939629048
"118",5071,"Arkansas","Johnson County",0.2908,0.1069,0.275017494751575,0.00342298288508557,0.0956,0.214088050314465,0.476977290524667,0.0277,0.7092,0.8931,3.63613231552163,0.996577017114914,0.9044,0.208818782309814,50.1151402624644
"119",5073,"Arkansas","Lafayette County",0.277,0.1323,0.161971830985915,0.00689179875947622,0.1329,0.304152637485971,0.440418574231524,0.0344,0.723,0.8677,6.17391304347826,0.993108201240524,0.8671,0.824500436908106,51.8643195648013
"120",5075,"Arkansas","Lawrence County",0.2969,0.1406,0.189878093830809,0.00514579759862779,0.1666,0.154879494271039,0.528395061728395,0.0346,0.7031,0.8594,5.26653696498054,0.994854202401372,0.8334,-2.4083833182866,42.679551252779
"121",5077,"Arkansas","Lee County",0.3261,0.1315,0.335140018066847,0.00345469040659049,0.1448,0.0967848856479947,0.356772831926324,0.0689,0.6739,0.8685,2.98382749326146,0.996545309593409,0.8552,-2.9751408207492,41.0693676695138
"122",5079,"Arkansas","Lincoln County",0.29,0.1307,0.26656120229385,0.00612800726282342,0.1016,0.156216790648247,0.364015848309042,0.0452,0.71,0.8693,3.75148367952522,0.993871992737177,0.8984,-2.10655668166816,43.5370543174293
"123",5081,"Arkansas","Little River County",0.2933,0.1048,0.215153069950402,0.0062111801242236,0.1011,0.185855972401897,0.595095285096044,0.0723,0.7067,0.8952,4.64785373608903,0.993788819875776,0.8989,2.31095757321799,56.0874112181342
"124",5083,"Arkansas","Logan County",0.2555,0.1255,0.203575707308082,0.00429998735297837,0.1136,0.210060017147756,0.796626850981971,0.0489,0.7445,0.8745,4.91217745586238,0.995700012647022,0.8864,3.23525904661752,58.7133933215718
"125",5085,"Arkansas","Lonoke County",0.2238,0.0709,0.197814474740774,0.00358030411524367,0.1002,0.146954293743285,0.447758792205512,0.0342,0.7762,0.9291,5.05524179315214,0.996419695884756,0.8998,2.40548678241384,56.3559729577227
"126",5087,"Arkansas","Madison County",0.2452,0.1114,0.201925722145805,0.00268647281921618,0.1722,0.207513057452792,0.373735445695744,0.0328,0.7548,0.8886,4.95231607629428,0.997313527180784,0.8278,0.118182423505578,49.8576382861175
"127",5089,"Arkansas","Marion County",0.2738,0.1443,0.168541905855339,0.00753979335381178,0.1327,0.15659908978072,0.381492824115775,0.0178,0.7262,0.8557,5.93324250681199,0.992460206646188,0.8673,-3.5440972917086,39.4529367177386
"128",5091,"Arkansas","Miller County",0.2847,0.1078,0.282693344515665,0.00371771891389497,0.1172,0.130360087960418,0.604044912797386,0.0432,0.7153,0.8922,3.53740199194745,0.996282281086105,0.8828,-0.10939013507971,49.2110944005165
"129",5093,"Arkansas","Mississippi County",0.2525,0.1024,0.243091710052063,0.00428265524625268,0.0721,0.196943172636682,0.670073149741824,0.0655,0.7475,0.8976,4.11367380560132,0.995717344753747,0.9279,4.39925497136187,62.0203581537394
"130",5095,"Arkansas","Monroe County",0.3044,0.1324,0.211625794732062,0.00492896491736735,0.1265,0.246850393700787,0.695545465701313,0.0288,0.6956,0.8676,4.72532188841202,0.995071035082633,0.8735,0.399267171173082,50.6562127103358
"131",5097,"Arkansas","Montgomery County",0.2294,0.1046,0.148026315789474,0.00690226394257316,0.2365,0.129788025288211,0.438811004532518,0.0268,0.7706,0.8954,6.75555555555556,0.993097736057427,0.7635,-2.29094496365709,43.0131989060496
"132",5099,"Arkansas","Nevada County",0.3005,0.1221,0.247498912570683,0.0046767537826685,0.0757,0.0659214674691889,0.449594309214182,0.0482,0.6995,0.8779,4.04042179261863,0.995323246217331,0.9243,-1.87038825612354,44.2080194480984
"133",5101,"Arkansas","Newton County",0.2478,0.1145,0.150974025974026,0.00454545454545455,0.1999,0.208461538461538,0.269387755102041,0.0268,0.7522,0.8855,6.62365591397849,0.995454545454545,0.8001,-1.21875682684273,46.0593336789795
"134",5103,"Arkansas","Ouachita County",0.3071,0.1235,0.282793017456359,0.00291164658634538,0.062,0.161464887993959,0.917419601837672,0.0543,0.6929,0.8765,3.53615520282187,0.997088353413655,0.938,3.04769045719369,58.1805025135734
"135",5105,"Arkansas","Perry County",0.1978,0.1217,0.243232323232323,0.0051413881748072,0.1266,0.19872572815534,0.35844901866922,0.034,0.8022,0.8783,4.11129568106312,0.994858611825193,0.8734,0.285325769670153,50.3325000583514
"136",5107,"Arkansas","Phillips County",0.2767,0.1269,0.254945054945055,0.00445980599843907,0.092,0.186139939738868,0.507376936158478,0.0653,0.7233,0.8731,3.92241379310345,0.995540194001561,0.908,1.49552166860392,53.7707210973867
"137",5109,"Arkansas","Pike County",0.2644,0.1415,0.150140056022409,0.00857286938981341,0.1276,0.149001109877913,0.58462492250465,0.0251,0.7356,0.8585,6.66044776119403,0.991427130610187,0.8724,-1.75287607915821,44.5418768339489
"138",5111,"Arkansas","Poinsett County",0.269,0.1116,0.27960687960688,0.00315338042381433,0.123,0.153179190751445,0.670463328316316,0.0471,0.731,0.8884,3.57644991212654,0.996846619576186,0.877,1.17023306566873,52.8465615300344
"139",5113,"Arkansas","Polk County",0.2735,0.1454,0.215212021407987,0.0065095690665278,0.1532,0.141101431238332,0.537169683476914,0.0448,0.7265,0.8546,4.64658058345289,0.993490430933472,0.8468,-2.18140620040991,43.3244034645167
"140",5115,"Arkansas","Pope County",0.2583,0.0985,0.248189337871532,0.00403097966393405,0.0881,0.132352941176471,0.464358584059332,0.036,0.7417,0.9015,4.02918194865253,0.995969020336066,0.9119,0.305578388209205,50.3900386595133
"141",5117,"Arkansas","Prairie County",0.2673,0.1073,0.178363254837958,0.00354924578527063,0.1791,0.125256673511294,0.500516351118761,0.0621,0.7327,0.8927,5.60653594771242,0.996450754214729,0.8209,0.579719065669961,51.1688846676111
"142",5119,"Arkansas","Pulaski County",0.3256,0.09,0.28157713815906,0.00337169880317088,0.0897,0.128669421264414,0.581233605400943,0.036,0.6744,0.91,3.55142468787757,0.996628301196829,0.9103,-0.350891755159842,48.5249774240401
"143",5121,"Arkansas","Randolph County",0.2864,0.147,0.256128486897718,0.00648836841272353,0.1771,0.172603297374313,0.588624853915076,0.0387,0.7136,0.853,3.9042904290429,0.993511631587277,0.8229,-2.82390015579672,41.4990492083915
"144",5123,"Arkansas","St. Francis County",0.3063,0.1163,0.352353282975015,0.0011572856391373,0.0983,0.122417643774428,0.519746620426074,0.0455,0.6937,0.8837,2.83806068601583,0.998842714360863,0.9017,-0.478570588792827,48.1622361088338
"145",5125,"Arkansas","Saline County",0.2257,0.073,0.210833668948852,0.00340402660515531,0.1002,0.149324214297346,0.405963516869247,0.0337,0.7743,0.927,4.74307545367717,0.996595973394845,0.8998,1.98607481261284,55.1644046671149
"146",5127,"Arkansas","Scott County",0.2489,0.1307,0.18590882178804,0.00826032540675845,0.1229,0.200887198986058,0.571263242232707,0.05,0.7511,0.8693,5.37898089171974,0.991739674593242,0.8771,0.650699327391555,51.3705427871127
"147",5129,"Arkansas","Searcy County",0.3125,0.1059,0.28259064489344,0.0072783987522745,0.1813,0.264782608695652,0.4568639414277,0.0259,0.6875,0.8941,3.5386875612145,0.992721601247725,0.8187,-2.46046776949286,42.5315769817526
"148",5131,"Arkansas","Sebastian County",0.2956,0.1122,0.252248838183378,0.00400351754142368,0.1139,0.156772373942354,0.686903550069983,0.0358,0.7044,0.8878,3.96433936902032,0.995996482458576,0.8861,0.19315706277135,50.0706446120725
"149",5133,"Arkansas","Sevier County",0.2506,0.1162,0.156290438533429,0.00502183406113537,0.1096,0.255306246209824,0.537812170242701,0.0439,0.7494,0.8838,6.39834406623735,0.994978165938865,0.8904,3.27479866578084,58.8257271599219
"150",5135,"Arkansas","Sharp County",0.3005,0.147,0.263837180441797,0.00620518477661335,0.1345,0.184379294548786,0.670759962928638,0.0352,0.6995,0.853,3.79021636876764,0.993794815223387,0.8655,-1.844571218057,44.2813668156809
"151",5137,"Arkansas","Stone County",0.2647,0.1341,0.262541193701941,0.00601051840721262,0.1727,0.177617761776178,0.48208810714862,0.0559,0.7353,0.8659,3.80892608089261,0.993989481592787,0.8273,-1.31972509887863,45.7724782719377
"152",5139,"Arkansas","Union County",0.28,0.1142,0.227585051114463,0.00436579544793061,0.0834,0.0917269979616223,0.832728932010855,0.0616,0.72,0.8858,4.3939617083947,0.995634204552069,0.9166,2.22750747289894,55.8503257257115
"153",5141,"Arkansas","Van Buren County",0.3108,0.1665,0.217467131741347,0.00626585111144264,0.1993,0.160115052732502,0.408037004914715,0.0141,0.6892,0.8335,4.59839605181986,0.993734148888557,0.8007,-6.51174557122681,31.0217143345804
"154",5143,"Arkansas","Washington County",0.2765,0.0735,0.213543343593442,0.00463585843813981,0.0969,0.176796251535979,0.567547337059562,0.0293,0.7235,0.9265,4.68289005488209,0.99536414156186,0.9031,1.61788674084674,54.1183657772266
"155",5145,"Arkansas","White County",0.2363,0.0999,0.239774859287054,0.00482285290298646,0.1149,0.193137133159485,0.584319373086304,0.0365,0.7637,0.9001,4.17057902973396,0.995177147097014,0.8851,1.77205905756012,54.5563762707573
"156",5147,"Arkansas","Woodruff County",0.3127,0.1482,0.255634455078728,0.00905469032959073,0.119,0.123730725836781,0.456887052341598,0.0408,0.6873,0.8518,3.91183574879227,0.990945309670409,0.881,-4.62451169348863,36.3834307556463
"157",5149,"Arkansas","Yell County",0.2364,0.0945,0.235976789168278,0.00397614314115308,0.1187,0.246954429237479,0.509533468559838,0.0473,0.7636,0.9055,4.23770491803279,0.996023856858847,0.8813,3.2697937463258,58.8115079583991
"158",6001,"California","Alameda County",0.2833,0.0797,0.200460357136435,0.0039064198290257,0.1049,0.159905422336686,0.337405008769949,0.0415,0.7167,0.9203,4.98851750183899,0.996093580170974,0.8951,0.62766332491641,51.3050964668639
"159",6003,"California","Alpine County",0.3131,0.0743,0.350490196078431,0.00289017341040462,0.214,0.175953079178886,0.0425531914893617,0.0226,0.6869,0.9257,2.85314685314685,0.997109826589595,0.786,-4.95594948235135,35.4418010742012
"160",6005,"California","Amador County",0.2357,0.0907,0.293137030247479,0.00489101541733121,0.1361,0.108672659968271,0.244335932372476,0.023,0.7643,0.9093,3.41137385186633,0.995108984582669,0.8639,-2.74828652325994,41.7138709430007
"161",6007,"California","Butte County",0.2831,0.1096,0.258250154035736,0.00534960589880498,0.1393,0.131500610246182,0.340822727272727,0.0328,0.7169,0.8904,3.87221453452307,0.994650394101195,0.8607,-2.90021520025385,41.2822347309349
"162",6009,"California","Calaveras County",0.2167,0.0909,0.200035132405252,0.00729425898910152,0.1288,0.145601411892479,0.689543200666988,0.0278,0.7833,0.9091,4.99912184412733,0.992705741010898,0.8712,1.12213039839517,52.7098996864442
"163",6011,"California","Colusa County",0.2297,0.0978,0.145175936435868,0.00466635557629491,0.1285,0.254058577405858,0.532191045333582,0.0393,0.7703,0.9022,6.88819390148554,0.995333644423705,0.8715,4.00991935010794,60.9142381235687
"164",6013,"California","Contra Costa County",0.2395,0.0846,0.18242302988844,0.00413594597586627,0.1248,0.173702084887989,0.384734396225066,0.0348,0.7605,0.9154,5.48176401089022,0.995864054024134,0.8752,1.34757141898856,53.3503877766357
"165",6015,"California","Del Norte County",0.3207,0.1306,0.321414766138384,0.00440667296191375,0.1062,0.188702755087914,0.208388675288361,0.0313,0.6793,0.8694,3.11124473842453,0.995593327038086,0.8938,-3.66796771429871,39.1010152697824
"166",6017,"California","El Dorado County",0.2125,0.0646,0.193554321033075,0.00540214794567721,0.151,0.147551403057171,0.287289155961073,0.026,0.7875,0.9354,5.16650826839004,0.994597852054323,0.849,0.0536543742813985,49.6743111928379
"167",6019,"California","Fresno County",0.2204,0.0783,0.192837551915994,0.00334570988912516,0.0985,0.177369305044023,0.517035842871729,0.0572,0.7796,0.9217,5.18571196358908,0.996654290110875,0.9015,4.56829673744567,62.5006134224419
"168",6021,"California","Glenn County",0.2203,0.103,0.151504817119959,0.00526369065694908,0.1807,0.169929811599557,0.395633311997724,0.0346,0.7797,0.897,6.60045019696117,0.994736309343051,0.8193,0.314043985015443,50.4140898012109
"169",6023,"California","Humboldt County",0.3205,0.0969,0.278364909567384,0.00502141949252279,0.169,0.161103012033308,0.215111830816428,0.0315,0.6795,0.9031,3.59240682151401,0.994978580507477,0.831,-4.14631259633821,37.7420159219973
"170",6025,"California","Imperial County",0.1782,0.0802,0.137469198920496,0.00345182895414735,0.0983,0.152291399074231,0.386024019068573,0.0811,0.8218,0.9198,7.27435678575783,0.996548171045853,0.9017,6.56912334307361,68.1850518980578
"171",6027,"California","Inyo County",0.3165,0.1438,0.252114842348116,0.0062111801242236,0.1395,0.207226354941552,0.429904022430713,0.0242,0.6835,0.8562,3.96644636502288,0.993788819875776,0.8605,-3.63292790968139,39.2005649323991
"172",6029,"California","Kern County",0.2054,0.0719,0.207227725586618,0.00458664376207859,0.093,0.228793549981239,0.480189511821264,0.0583,0.7946,0.9281,4.82560910789911,0.995413356237921,0.907,5.34826747037375,64.716545393578
"173",6031,"California","Kings County",0.1823,0.0676,0.191214132161884,0.00492765181724963,0.08,0.237805033531377,0.554280895791662,0.0585,0.8177,0.9324,5.22973897741715,0.99507234818275,0.92,6.88171035248132,69.0731256662978
"174",6033,"California","Lake County",0.2794,0.1054,0.293056842755638,0.00599013389711064,0.1363,0.143199744191004,0.255176679811335,0.0351,0.7206,0.8946,3.41230728686256,0.994009866102889,0.8637,-3.21135937117003,40.3982601318144
"175",6035,"California","Lassen County",0.2597,0.0853,0.297580880209851,0.00474224993413542,0.1148,0.177294132620593,0.233672445909156,0.0191,0.7403,0.9147,3.36043095004897,0.995257750065865,0.8852,-1.78553189712503,44.4491001847475
"176",6037,"California","Los Angeles County",0.2577,0.0758,0.189321373399229,0.00511324048112136,0.1288,0.160035240079347,0.531043870285035,0.054,0.7423,0.9242,5.28202379924247,0.994886759518879,0.8712,2.36185719358316,56.2320193313931
"177",6039,"California","Madera County",0.1916,0.0755,0.17874148154704,0.00399008381537009,0.1209,0.228513479252937,0.529963874987572,0.0593,0.8084,0.9245,5.59467221231927,0.99600991618463,0.8791,5.90999146508159,66.3124285546737
"178",6041,"California","Marin County",0.3199,0.1159,0.252509333783606,0.00509996647574484,0.2294,0.140749302216921,0.435039954993681,0.0111,0.6801,0.8841,3.96024964707631,0.994900033524255,0.7706,-5.94562170266013,32.6300977354174
"179",6043,"California","Mariposa County",0.2588,0.0976,0.221501062072221,0.00528442648430214,0.1434,0.210633946830266,0.423428853213523,0.0079,0.7412,0.9024,4.51465103889185,0.994715573515698,0.8566,-1.29706947385276,45.8368439227262
"180",6045,"California","Mendocino County",0.2862,0.1032,0.271994843699645,0.00589764094362255,0.2032,0.171376272737673,0.327147914982753,0.0309,0.7138,0.8968,3.67654028436019,0.994102359056377,0.7968,-3.7220247444576,38.9474368131343
"181",6047,"California","Merced County",0.1759,0.0623,0.174485119479042,0.00358889167502508,0.0911,0.195277118826828,0.54478816855817,0.0585,0.8241,0.9377,5.73114775051125,0.996411108324975,0.9089,6.88752179652294,69.0896362404856
"182",6049,"California","Modoc County",0.2923,0.1317,0.237628384687208,0.00633484162895928,0.1718,0.173085846867749,0.151249225686558,0.0159,0.7077,0.8683,4.20825147347741,0.993665158371041,0.8282,-5.8102329868745,33.0147431729637
"183",6051,"California","Mono County",0.3476,0.082,0.232424960505529,0.00753904146472806,0.1374,0.265484835540367,0.960780171806788,0.026,0.6524,0.918,4.30246389124894,0.992460958535272,0.8626,1.42137438297184,53.5600653203574
"184",6053,"California","Monterey County",0.224,0.0838,0.179370526018172,0.00451522926731544,0.1153,0.22440922586543,0.494067079943237,0.0494,0.776,0.9162,5.57505194526044,0.995484770732685,0.8847,4.0641149033213,61.0682101304516
"185",6055,"California","Napa County",0.2717,0.1198,0.216987943108801,0.00526474631970759,0.1429,0.166274612301795,0.523013686585973,0.0321,0.7283,0.8802,4.60855098985194,0.994735253680292,0.8571,-1.10146630036052,46.3925613458274
"186",6057,"California","Nevada County",0.2541,0.0985,0.251463538560099,0.00637949934407965,0.2175,0.144476529859916,0.314416184034668,0.0184,0.7459,0.9015,3.97671966968286,0.99362050065592,0.7825,-4.36218146432275,37.1287227483623
"187",6059,"California","Orange County",0.2247,0.0803,0.177964435205214,0.00681900723506462,0.1255,0.141974362161461,0.457634162416717,0.0415,0.7753,0.9197,5.61910023677979,0.993180992764935,0.8745,1.21371974209337,52.9701091357837
"188",6061,"California","Placer County",0.2216,0.0933,0.182107437486368,0.00489870426961359,0.1425,0.128118104798639,0.383762111401938,0.0242,0.7784,0.9067,5.49126391433,0.995101295730386,0.8575,-0.467793223197156,48.1928550897518
"189",6063,"California","Plumas County",0.307,0.0933,0.241630695443645,0.00480594849474066,0.1928,0.174617461746175,0.224571400009997,0.0062,0.693,0.9067,4.13854704247717,0.995194051505259,0.8072,-4.94233901953305,35.4804690118914
"190",6065,"California","Riverside County",0.2059,0.0869,0.190317921436662,0.00444771272626715,0.1172,0.203371264353003,0.44436690763463,0.0562,0.7941,0.9131,5.25436591809775,0.995552287273733,0.8828,3.92819349536798,60.6820512904719
"191",6067,"California","Sacramento County",0.267,0.0831,0.247178360511929,0.00431897187401243,0.0943,0.173695203820637,0.37072839634956,0.0414,0.733,0.9169,4.04566159403642,0.995681028125988,0.9057,0.885661919008661,52.0380820893
"192",6069,"California","San Benito County",0.1585,0.0585,0.145138502376161,0.00451662014717077,0.1088,0.250628140703518,0.645750782536322,0.0859,0.8415,0.9415,6.88997050147493,0.995483379852829,0.8912,10.3108060946252,78.8153410678648
"193",6071,"California","San Bernardino County",0.1866,0.0618,0.200690977199949,0.00479768576395188,0.0978,0.18982213470685,0.39986242205964,0.0666,0.8134,0.9382,4.98278504570584,0.995202314236048,0.9022,5.34275143137989,64.7008740784318
"194",6073,"California","San Diego County",0.2553,0.0806,0.210758718299928,0.00489664488845674,0.1229,0.142285845884922,0.439172710481945,0.039,0.7447,0.9194,4.74476220042728,0.995103355111543,0.8771,0.554739233698177,51.0979158402398
"195",6075,"California","San Francisco County",0.4131,0.1039,0.227737303989414,0.00466482963969023,0.1226,0.202780706614007,0.353077052040709,0.0317,0.5869,0.8961,4.39102414265202,0.99533517036031,0.8774,-3.52860955142585,39.4969380852314
