"","county.fips","state","county","people.living.alone","elder.living.alone","family.with.grandchild","marry.divorce.ratio","non.religious.ratio","self.employed.rate","voting.for.libertarian","people.living.alone_zscore","elder.living.alone_zscore","family.with.grandchild_zscore","marry.divorce.ratio_zscore","non.religious.ratio_zscore","self.employed.rate_zscore","voting.for.libertarian_zscore","score"
"821",19067,"Iowa","Floyd",0.367401669,0.273092369,0.01147199,4.692307692,0.515006079,NA,0.029900744,1.49169318388331,-0.11456496452141,-1.34945980239093,0.104259648888646,0.0603089931375102,NA,-0.0238616710397142,NA
"822",19069,"Iowa","Franklin",0.286027264,0.309443099,0.01728335,6.311827957,0.441461224,NA,0.03784219,-0.0732492837195031,0.641603218979541,-1.17043477344316,0.944189724186609,-0.3238843404497,NA,0.564504499967425,NA
"823",19071,"Iowa","Fremont",0.287016776,0.289875173,0.050328228,5.209090909,0.685238456,NA,0.031988873,-0.0542195980216163,0.234551061889407,-0.152452710634192,0.372278379958698,0.949591382831592,NA,0.130843714389963,NA
"824",19073,"Iowa","Greene",0.354617414,0.31402439,0.035620053,3.659574468,0.483183217,NA,0.033188135,1.24583426096813,0.736903271923711,-0.605553440092334,-0.431345686433927,-0.105931479239052,NA,0.219694685733766,NA
"825",19075,"Iowa","Grundy",0.26691879,0.253737719,0.029856688,7.421686747,0.508962608,NA,0.033905704,-0.440731693620799,-0.517180552510886,-0.783099932817197,1.51979460990553,0.0287383105938081,NA,0.272857966698395,NA
"826",19077,"Iowa","Guthrie",0.248935693,0.293816829,0.009858839,6.106796117,0.606984844,NA,0.044869565,-0.786571545774811,0.316545422319188,-1.39915460781894,0.837854278726975,0.540799822096037,NA,1.08514894192186,NA
"827",19079,"Iowa","Hamilton",0.323544135,0.304437564,0.031703654,4.308943089,0.50289248,NA,0.033662594,0.648252086145828,0.537478038868978,-0.726202211523809,-0.0945643280773747,-0.00297162630961074,NA,0.254846423229668,NA
"828",19081,"Iowa","Hancock",0.245986985,0.289645522,0.010845987,6.782608696,0.360166744,NA,0.02827457,-0.843279282977439,0.229773859904491,-1.36874448019378,1.18835023894071,-0.748561189339249,NA,-0.144341715828958,NA
"829",19083,"Iowa","Hardin",0.336840609,0.332613974,0.034267027,6.333333333,0.505036142,NA,0.034923239,0.903961689576742,1.12360395070838,-0.647234822559963,0.955343034505323,0.00822671856256617,NA,0.348245140749033,NA
"830",19085,"Iowa","Harrison",0.260451787,0.317838246,0.016857721,5.615384615,0.59744891,NA,0.028131279,-0.565101114605381,0.816239135705655,-1.18354672039637,0.582994053265613,0.490984749752395,NA,-0.154957865206513,NA
"831",19087,"Iowa","Henry",0.284996695,0.282002535,0.035294118,4.220338983,0.666634118,0.054928989,0.035835815,-0.0930685523690856,0.0707843816653638,-0.615594209001864,-0.140516981485072,0.852403583149301,-1.3284166470083,0.41585610818154,-0.392636101135606
"832",19089,"Iowa","Howard",0.271035599,0.323783784,0.017259978,4.857142857,0.25937269,NA,0.028734372,-0.3615597570013,0.939918265929337,-1.17115477237225,0.189747935477146,-1.27510249004654,NA,-0.110275886739215,NA
"833",19091,"Iowa","Humboldt",0.336834567,0.316870416,0.015039389,4.853448276,0.439095551,NA,0.024965599,0.903845493551846,0.796106328110382,-1.23956234134167,0.187831818856324,-0.336242455725708,NA,-0.389496892511349,NA
"834",19093,"Iowa","Ida",0.32395798,0.327516779,0.019993223,4.706896552,0.339329051,NA,0.028516058,0.656210898446883,1.0175720585263,-1.08695429860254,0.111825853858802,-0.857415884041372,NA,-0.126450343161541,NA
"835",19095,"Iowa","Iowa",0.277014043,0.323383085,0.018773097,5.81443299,0.496038891,NA,0.035601977,-0.246586001976177,0.931582922045991,-1.12454155743179,0.686226300626029,-0.0387743103307654,NA,0.398531509022147,NA
"836",19097,"Iowa","Jackson",0.274189526,0.327257889,0.021571072,6.307692308,0.476007185,NA,0.030940834,-0.30090537431157,1.01218662662365,-1.03834700824362,0.942044856937309,-0.143418583619208,NA,0.0531965587590927,NA
"837",19099,"Iowa","Jasper",0.25908142,0.246169056,0.038343772,4.756302521,0.668844048,0.137971353,0.037564359,-0.591455169231051,-0.674623942292627,-0.521646424725777,0.137449219097976,0.863948107558171,1.0819783559587,0.543920545652671,-1.88286354146962
"838",19101,"Iowa","Jefferson",0.37111244,0.319314006,0.027960526,2.807228916,0.700504373,NA,0.030161844,1.56305644762021,0.846937907325464,-0.841513188395868,-0.873396754977515,1.02933949767247,NA,-0.00451728372662734,NA
"839",19103,"Iowa","Johnson",0.292622125,0.31763628,0.019612699,6.38028169,0.70108077,0.087970617,0.035846114,0.0535790236191194,0.812037837317728,-1.0986767388085,0.979691811042631,1.03235055650044,-0.369347429986802,0.416619140908225,-4.02360767820985
"840",19105,"Iowa","Jones",0.269837328,0.317780939,0.023096982,4.216,0.538796861,0.187882285,0.030099674,-0.384604167287273,0.815047035021793,-0.991339753156742,-0.142767303630876,0.184590424452136,2.5306974830566,-0.00912333718987749,-3.98517988757924
"841",19107,"Iowa","Keokuk",0.323500967,0.328387735,0.025628627,4.479338843,0.554171235,NA,0.027883651,0.647421905741541,1.0356896923793,-0.913349778450223,-0.00619215912049319,0.264905111303807,NA,-0.173304138441155,NA
"842",19109,"Iowa","Kossuth",0.331828091,0.269342641,0.005138586,5.465346535,0.214054492,NA,0.022539793,0.807564028815677,-0.192566837121565,-1.54456694330767,0.505179963157909,-1.51184168222777,NA,-0.569220105113455,NA
"843",19111,"Iowa","Lee",0.300753483,0.291294273,0.021111743,4.0546875,0.577261213,0.079205298,0.031576992,0.209956295483434,0.26407119172466,-1.05249711897873,-0.226428634211079,0.385525590061639,-0.623770354616112,0.100328258277739,-1.16217946569901
"844",19113,"Iowa","Linn",0.303764877,0.308201939,0.032285635,4.382608696,0.55104017,0.079977791,0.047455977,0.2678695712522,0.615784598483225,-0.708273677519367,-0.0563592125431268,0.248548640140349,-0.60134790446733,1.2767711383187,-2.45954050870339
"845",19115,"Iowa","Louisa",0.225327727,0.304794521,0.047242147,5.185840708,0.652671404,NA,0.02715655,-1.24058541619418,0.544903461309681,-0.247522666782178,0.360220152903031,0.779463312377337,NA,-0.227173626605585,NA
"846",19117,"Iowa","Lucas",0.297177643,0.313091922,0.047039292,5.1875,0.703613621,NA,0.026412494,0.14118794168284,0.717506064942373,-0.25377182743428,0.36108070975102,1.04558199830789,NA,-0.282299277492702,NA
"847",19119,"Iowa","Lyon",0.235334555,0.311335013,0.0236022,9.8,0.343723814,NA,0.021483456,-1.04814025972026,0.680958829519412,-0.975775983733589,2.75325668682152,-0.834457940249168,NA,-0.647482043302441,NA
"848",19121,"Iowa","Madison",0.250588051,0.226341038,0.033244472,6.717391304,0.647328982,NA,0.040180639,-0.754794413814422,-1.08708653529926,-0.678735699889141,1.15452661218091,0.751554862253808,NA,0.737755603636136,NA
"849",19123,"Iowa","Mahaska",0.287529786,0.26488764,0.020764779,4.416666667,0.566065795,0.136649991,0.029909707,-0.0443537054807741,-0.28523980445028,-1.06318570824937,-0.038695763208934,0.327041485873491,1.04362438566577,-0.0231976199348225,-2.04236468671382
"850",19125,"Iowa","Marion",0.252171286,0.280870738,0.042141832,5.6,0.457442988,0.07123563,0.039627301,-0.724346612841927,0.0472407311917195,-0.404643210083186,0.575015146724804,-0.240396689440475,-0.855098642940202,0.696759875612203,0.0961829816106906
"851",19127,"Iowa","Marshall",0.274414956,0.261270802,0.046345928,5.065420561,0.467622491,0.081357624,0.032091212,-0.296570043313184,-0.360477298180865,-0.275131631365088,0.297766779936376,-0.18721965629749,-0.561296749756357,0.138425810342602,0.69423952590383
"852",19129,"Iowa","Mills",0.272401434,0.256498283,0.037540087,4.355371901,0.685100801,NA,0.039880488,-0.335292859009994,-0.459755277548921,-0.546404782561101,-0.0704850026117219,0.948872282449452,NA,0.715518004262677,NA
"853",19131,"Iowa","Mitchell",0.320227273,0.316283035,0.057045455,6.336842105,0.371604354,NA,0.038766845,0.584464237829419,0.783887623732424,0.05447849963737,0.957162785201782,-0.688811890572253,NA,0.633010376838288,NA
"854",19133,"Iowa","Monona",0.341257264,0.297260274,0.022979398,4.690265487,0.522568849,NA,0.024496938,0.98890007990046,0.388175993442118,-0.994962051380186,0.103200502278076,0.0998163905952027,NA,-0.424219067549796,NA
"855",19135,"Iowa","Monroe",0.343228819,0.253396739,0.030353569,3.728571429,0.498878184,NA,0.02690815,1.02681581208572,-0.524273621266593,-0.767792993407387,-0.39556186581711,-0.0239420363028835,NA,-0.245577095807312,NA
"856",19137,"Iowa","Montgomery",0.311415525,0.317118803,0.036986301,5.104761905,0.481897386,NA,0.030134814,0.41500212429367,0.801273276520916,-0.563464740072057,0.318170339399242,-0.112648573158399,NA,-0.00651988345497951,NA
"857",19139,"Iowa","Muscatine",0.274054215,0.302163294,0.042299672,4,0.679241355,0.069266848,0.038489246,-0.303507592173978,0.490168655682157,-0.399780783634108,-0.254791154264421,0.91826293402237,-0.912244683420593,0.612443610948875,-0.950112554428518
"858",19141,"Iowa","O",0.307583774,0.323460114,0.016402116,6.588235294,0.348822451,NA,0.026600054,0.341312247665022,0.933185279935555,-1.19758210941267,1.08754256786302,-0.807823006428426,NA,-0.268403324660674,NA
"859",19143,"Iowa","Osceola",0.32004513,0.296296296,0.000752162,6.130434783,0.501776486,NA,0.022720199,0.580961375770071,0.368123315182428,-1.67969532695233,0.850113974973087,-0.00880150326189119,NA,-0.55585417812148,NA
"860",19145,"Iowa","Page",0.348889969,0.298399749,0.026089775,3.669172932,0.53290382,NA,0.024985804,1.1356875642106,0.411879361734715,-0.899143631515735,-0.426367645242041,0.153805578023979,NA,-0.387999943657803,NA
"861",19147,"Iowa","Palo",0.364721845,0.309,0.020081411,4.584070796,0.430635838,NA,0.027854561,1.44015645825931,0.632385869948556,-1.08423757493496,0.0481248624509489,-0.380435422571057,NA,-0.175459359532452,NA
"862",19149,"Iowa","Plymouth",0.254440192,0.283506399,0.010793838,7.935897436,0.388785119,0.122418549,0.026004549,-0.680712409256674,0.1020677729236,-1.37035098473568,1.78647915351067,-0.599060739673547,0.630541291333163,-0.312523123078444,-2.29714293049444
"863",19151,"Iowa","Pocahontas",0.33322653,0.366727383,0.006408202,4.4140625,0.532353772,NA,0.029754204,0.834457946865856,1.83323136442346,-1.50545509321534,-0.0400463595748268,0.150932164584616,NA,-0.0347185324600886,NA
"864",19153,"Iowa","Polk",0.298837977,0.304573489,0.036683857,4.215517241,0.612746522,0.072463156,0.043311524,0.173118463165667,0.540305551833432,-0.57278184413291,-0.143017676418413,0.570898437123235,-0.819468364683527,0.969716737579965,-1.86433499273327
"865",19155,"Iowa","Pottawattamie",0.296694081,0.298271114,0.042690185,3.666666667,0.66814353,0.089382838,0.034418932,0.13188837495152,0.409203495410032,-0.387750621825257,-0.427667466797634,0.860288649045977,-0.328356178322952,0.310882023427314,-1.34398951953952
"866",19157,"Iowa","Poweshiek",0.361764706,0.278344671,0.01202046,3.900826446,0.655985425,NA,0.028780637,1.38328658125431,-0.00530653525359567,-1.33256360982551,-0.306225429264856,0.796775533273931,NA,-0.106848203556373,NA
"867",19159,"Iowa","Ringgold",0.314516129,0.265020576,0.015591398,4.618644068,0.677460862,NA,0.02659771,0.474631031869941,-0.282474468688332,-1.22255712617612,0.0660555617955831,0.908961759370537,NA,-0.268576987027054,NA
"868",19161,"Iowa","Sac",0.322449952,0.313394018,0.012869399,4.58677686,0.301304259,NA,0.024750576,0.627209432205328,0.723790268411269,-1.30641115514194,0.0495283055497489,-1.05605481802853,NA,-0.405427525193164,NA
"869",19163,"Iowa","Scott",0.303838182,0.312140906,0.029047245,3.968,0.605093062,0.084124612,0.041231733,0.2692793278899,0.697723022312958,-0.808035671870804,-0.271387280284206,0.53091728125752,-0.480981911314743,0.815629098230015,-2.36921520996225
"870",19165,"Iowa","Shelby",0.306425376,0.284996133,0.010776739,5.254716981,0.38115103,NA,0.027315542,0.319034650371548,0.133057231805982,-1.37087773733232,0.395941381230565,-0.638940702749297,NA,-0.215394220907836,NA
"871",19167,"Iowa","Sioux",0.248860306,0.246506778,0.023038098,11.53846154,0.253568243,0.151051019,0.023908981,-0.788021342154953,-0.667598646479632,-0.993153736424782,3.65487314927117,-1.30542452742849,1.46162989823509,-0.467779649439649,-2.88083261842831
"872",19169,"Iowa","Story",0.320340502,0.266704417,0.014679528,6.078125,0.655956646,0.074835163,0.059486451,0.586641788260225,-0.247447194400459,-1.2506482361997,0.822984607762601,0.796625193730162,-0.750618279685914,2.16808538043292,-4.62691973229923
"873",19171,"Iowa","Tama",0.269722014,0.275662504,0.046581518,5.036363636,0.574671725,NA,0.027993601,-0.386821815154672,-0.0611009951787802,-0.267874034766391,0.282697017778644,0.371998280408175,NA,-0.165158158414062,NA
"874",19173,"Iowa","Taylor",0.325429272,0.287179487,0.02739166,4.295454545,0.442164179,NA,0.03202377,0.684505880548987,0.178475379615381,-0.859037701094685,-0.101559877328856,-0.32021215121482,NA,0.133429164731077,NA
"875",19175,"Iowa","Union",0.310170178,0.34097035,0.010332253,3.570422535,0.64994233,NA,0.036522634,0.391052377352949,1.29743335277461,-1.38457059391268,-0.477582458776908,0.765206814928723,NA,0.466741181908032,NA
"876",19177,"Iowa","Van",0.287963611,0.252645503,0.031490553,4.582677165,0.617381647,NA,0.02330806,-0.036010650118246,-0.539900838698004,-0.732767010932863,0.0474020850852902,0.595112015698424,NA,-0.512300708683492,NA
"877",19179,"Iowa","Wapello",0.281728045,0.319196815,0.047167139,3.959677419,0.707085814,0.08040201,0.025084164,-0.155929217178002,0.844500099182612,-0.249833366751086,-0.275703611630639,1.06372049900285,-0.589034486249086,-0.380712644017377,-0.756674005861444
"878",19181,"Iowa","Warren",0.237434032,0.266545032,0.026387252,5.220183486,0.673568307,0.100868357,0.046703297,-1.00776441037236,-0.250762722477262,-0.889979541090035,0.378031311389203,0.888627316102935,0.00502351212134444,1.22100655217235,-2.12414110002624
"879",19183,"Iowa","Washington",0.268425224,0.337998416,0.019812068,4.777777778,0.585996012,0.132560297,0.041998353,-0.41176088220607,1.23561115733962,-1.09253496803604,0.148586908831703,0.431155587510464,0.924916565868345,0.872426471657662,-4.29347077703776
"880",19185,"Iowa","Wayne",0.298501577,0.295454545,0.030757098,4.244274809,0.544712944,NA,0.026530612,0.166649025433969,0.350613203978881,-0.75536186009156,-0.128103169463709,0.215495640725234,NA,-0.273548146352728,NA
"881",19187,"Iowa","Webster",0.364454946,0.320277953,0.022670669,3.114285714,0.502364929,0.090924455,0.032644865,1.43502362097883,0.866989940722901,-1.00447277144606,-0.71414821388878,-0.00572751694706284,-0.283609066917393,0.179444876099218,-2.48244641149377
"882",19189,"Iowa","Winnebago",0.349429913,0.32490458,0.010060362,4.066666667,0.291787621,NA,0.037670641,1.14607143486043,0.963233073510783,-1.39294648082136,-0.220215891550327,-1.10576908937712,NA,0.551794770748073,NA
"883",19191,"Iowa","Winneshiek",0.306890633,0.254290618,0.010666994,7.026666667,0.30612855,0.160306826,0.033620841,0.327982186610363,-0.505679142979646,-1.37425854695379,1.31492576527974,-1.03085304910146,1.73028977093846,0.2517530252845,-3.46267710298575
"884",19193,"Iowa","Woodbury",0.27705519,0.342127271,0.042057952,4.219298246,0.515569987,0.104143816,0.026968297,-0.24579468819988,1.32149963290225,-0.40722722130055,-0.141056737810243,0.0632548102766767,0.100097274785703,-0.241120922449517,-1.26410659080554
"885",19195,"Iowa","Worth",0.286030341,0.309130122,0.008533502,6.163043478,0.462716647,NA,0.03875969,-0.0731901087495252,0.635092668859431,-1.43998300165284,0.86702578783436,-0.212847452564392,NA,0.632480276910195,NA
"886",19197,"Iowa","Wright",0.32528542,0.323867721,0.041924013,6.337209302,0.513559453,NA,0.029206771,0.681739407431922,0.941664324091539,-0.411353352421705,0.957353224191973,0.0527519170457307,NA,-0.0752767706062588,NA
"887",20001,"Kansas","Allen",0.304461415,0.319131503,0.040594855,3.445205479,0.57608175,NA,0.041987532,0.281264961319865,0.843141478423116,-0.452299456160961,-0.542523647564483,0.379364155358793,NA,0.871624764973959,NA
"888",20003,"Kansas","Anderson",0.313843236,0.28650647,0.077749684,4.614754098,0.398162328,NA,0.045074627,0.461690367887789,0.16447527446329,0.692293950076899,0.064038110785171,-0.550074835962757,NA,1.1003415836346,NA
"889",20005,"Kansas","Atchison",0.329928498,0.3081418,0.046986721,3.728813559,0.44268412,NA,0.048060837,0.771032225518793,0.614533586512144,-0.255391332127986,-0.395436290192323,-0.317496014701142,NA,1.32158403035315,NA
"890",20007,"Kansas","Barber",0.319137168,0.364380757,0.028207965,4.966101695,0.315042573,NA,0.034635879,0.563500009474741,1.78441683113139,-0.833890570946973,0.246257141927686,-0.984286797634341,NA,0.326955201498598,NA
"891",20009,"Kansas","Barton",0.337439637,0.323073657,0.042377057,4.106557377,0.413446829,0.086626388,0.033794312,0.915481827345899,0.92514619825298,-0.397396857691622,-0.199527414982244,-0.47022963956653,-0.408365139844428,0.26460515171724,-1.42450784061454
"892",20011,"Kansas","Bourbon",0.301922744,0.317607727,0.027368786,5.770833333,0.471309192,NA,0.033645167,0.232442803306278,0.811443877577622,-0.859742358612401,0.663614256813798,-0.167960580361732,NA,0.253555290951976,NA
"893",20013,"Kansas","Brown",0.340402393,0.328185328,0.051386623,3.46,0.578460244,NA,0.039147671,0.972459727037394,1.03147922030575,-0.119847744582669,-0.534850780848285,0.391789246669085,NA,0.661225028860094,NA
"894",20015,"Kansas","Butler",0.22623883,0.243564837,0.045857027,5.407407407,0.674799644,0.115148509,0.051162454,-1.22306364412027,-0.728796927282713,-0.290192738520314,0.475131054727771,0.895059737062896,0.419520467222589,1.55137675553451,-1.67942018166511
"895",20017,"Kansas","Chase",0.312323612,0.323374341,0.04985889,7.153846154,0.700233281,NA,0.032870709,0.432465894512057,0.931401029286299,-0.166911159093122,1.38088472757298,1.02792333145406,NA,0.196177215464736,NA
"896",20019,"Kansas","Chautauqua",0.29366306,0.212598425,0.029366306,3.40397351,0.712340929,NA,0.016880486,0.0735976447999941,-1.37296048360145,-0.798206663727942,-0.563907739863479,1.09117286328087,NA,-0.988507069999182,NA
