county_fips,county_state_name,county_name,self_employed,divorce_marriage,living_alone,living_alone_65over,living_grandchildren,carpool_drive_alone
6103,"Tehama County, California",Tehama County,0.099035043,0.249353317,0.263655931,0.131096942,0.058521811,0.103158636
6105,"Trinity County, California",Trinity County,0.274615385,0.701480263,0.409629765,0.193324822,0.019154784,0.048558422
6107,"Tulare County, California",Tulare County,0.100008906,0.195122395,0.173476932,0.075097746,0.067931065,0.185703321
6109,"Tuolumne County, California",Tuolumne County,0.151567526,0.338857295,0.341421751,0.179186194,0.021173561,0.108147366
6111,"Ventura County, California",Ventura County,0.112702651,0.196309856,0.217276794,0.106721131,0.043839182,0.133398162
6113,"Yolo County, California",Yolo County,0.089470558,0.176830504,0.219257099,0.091634147,0.031426886,0.117542136
6115,"Yuba County, California",Yuba County,0.093691759,0.231175519,0.227953713,0.09758044,0.045256475,0.141925513
8001,"Adams County, Colorado",Adams County,0.089245241,0.221989855,0.227127492,0.077230411,0.048867772,0.146141033
8003,"Alamosa County, Colorado",Alamosa County,0.12473091,0.311822406,0.300417246,0.095503013,0.024092259,0.153387444
8005,"Arapahoe County, Colorado",Arapahoe County,0.102517656,0.230622546,0.27527308,0.092402423,0.030426435,0.115082578
8007,"Archuleta County, Colorado",Archuleta County,0.324907934,0.16854543,0.237887766,0.126524922,0.019079686,0.210943493
8009,"Baca County, Colorado",Baca County,0.256358768,0.184684685,0.383354351,0.177805801,0.029978587,0.077954736
8011,"Bent County, Colorado",Bent County,0.145065398,0.337980769,0.335176991,0.164823009,0.035883905,0.112509252
8013,"Boulder County, Colorado",Boulder County,0.139050978,0.243079448,0.294692256,0.11237724,0.01411,0.10396128
8014,"Broomfield County, Colorado",Broomfield County,0.089113876,0.194744977,0.271766934,0.083413613,0.021343635,0.103348708
8015,"Chaffee County, Colorado",Chaffee County,0.216636197,0.23428393,0.287227002,0.146922568,0.008356354,0.129382452
8017,"Cheyenne County, Colorado",Cheyenne County,0.207674944,0.146313364,0.336486486,0.127027027,0.028448276,0.152207002
8019,"Clear Creek County, Colorado",Clear Creek County,0.12450805,0.282653294,0.361080846,0.185661364,0.005547081,0.137628554
8021,"Conejos County, Colorado",Conejos County,0.142204827,0.236326806,0.408811144,0.184321348,0.051501205,0.244794312
8023,"Costilla County, Colorado",Costilla County,0.141578519,0.26545218,0.314379085,0.164705882,0.04857487,0.295392954
8025,"Crowley County, Colorado",Crowley County,0.072372561,0.433595801,0.396197719,0.210646388,0.025728538,0.130971993
8027,"Custer County, Colorado",Custer County,0.234604106,0.139622642,0.264557542,0.126547455,0.013196876,0.134511914
8029,"Delta County, Colorado",Delta County,0.188256461,0.358520656,0.32088396,0.16684335,0.030719106,0.133156254
8031,"Denver County, Colorado",Denver County,0.098625655,0.292935337,0.390956887,0.097905649,0.024178651,0.110638644
8033,"Dolores County, Colorado",Dolores County,0.154706431,0.169826224,0.302953586,0.138396624,0,0.104477612
8035,"Douglas County, Colorado",Douglas County,0.116190544,0.145399882,0.190519129,0.070000227,0.023428737,0.080815549
8037,"Eagle County, Colorado",Eagle County,0.149349841,0.195976773,0.255327624,0.072445728,0.010934696,0.133472222
8039,"Elbert County, Colorado",Elbert County,0.156803273,0.116405056,0.13422325,0.067584612,0.028445042,0.11350872
8041,"El Paso County, Colorado",El Paso County,0.104127103,0.218055091,0.24441783,0.08764306,0.030581434,0.128531323
8043,"Fremont County, Colorado",Fremont County,0.143814892,0.337240407,0.306103977,0.14697064,0.024347223,0.127632213
8045,"Garfield County, Colorado",Garfield County,0.164884554,0.19772911,0.23992854,0.090174185,0.038727117,0.23308958
8047,"Gilpin County, Colorado",Gilpin County,0.119753777,0.359574468,0.352260778,0.082018927,0.014828545,0.170155039
8049,"Grand County, Colorado",Grand County,0.076143865,0.205704051,0.3497916,0.137223469,0.003386418,0.106698389
8051,"Gunnison County, Colorado",Gunnison County,0.185423468,0.132982225,0.283155046,0.075911844,0.002377179,0.262719879
8053,"Hinsdale County, Colorado",Hinsdale County,0.248192771,0.169429098,0.290794979,0.146443515,0.016713092,0.112612613
8055,"Huerfano County, Colorado",Huerfano County,0.155813024,0.272977625,0.354883559,0.252346194,0.035062241,0.108093126
8057,"Jackson County, Colorado",Jackson County,0.166666667,0.196078431,0.344186047,0.144186047,0.033492823,0.110465116
8059,"Jefferson County, Colorado",Jefferson County,0.114630397,0.226001719,0.274646351,0.110176531,0.022669441,0.091409662
8061,"Kiowa County, Colorado",Kiowa County,0.174114022,0.185667752,0.274047187,0.132486388,0.012746234,0.135523614
8063,"Kit Carson County, Colorado",Kit Carson County,0.125982043,0.213320463,0.322255791,0.126552534,0.020398702,0.103739003
8065,"Lake County, Colorado",Lake County,0.122883196,0.336551724,0.389495946,0.109975326,0.028261793,0.25
8067,"La Plata County, Colorado",La Plata County,0.1809817,0.250817059,0.29888502,0.112599709,0.016061884,0.125250347
8069,"Larimer County, Colorado",Larimer County,0.124399819,0.185335773,0.245346017,0.098030917,0.017381865,0.088293666
8071,"Las Animas County, Colorado",Las Animas County,0.12632842,0.339996398,0.368270246,0.165284271,0.043296659,0.166791138
8073,"Lincoln County, Colorado",Lincoln County,0.198248041,0.210084034,0.364724246,0.192507804,0.009052183,0.131294964
8075,"Logan County, Colorado",Logan County,0.106125971,0.309990553,0.340889167,0.138008766,0.051201201,0.160962915
8077,"Mesa County, Colorado",Mesa County,0.136529028,0.295223792,0.292861897,0.151605439,0.029608972,0.102390091
8079,"Mineral County, Colorado",Mineral County,0.22815534,0.080082136,0.346889952,0.133971292,0,0.180505415
8081,"Moffat County, Colorado",Moffat County,0.149754501,0.311250714,0.285714286,0.105455948,0.035214785,0.25240546
8083,"Montezuma County, Colorado",Montezuma County,0.107625793,0.250255015,0.270057034,0.125,0.021206994,0.116592483
8085,"Montrose County, Colorado",Montrose County,0.17448183,0.22683944,0.268395728,0.148398075,0.021628719,0.134044902
8087,"Morgan County, Colorado",Morgan County,0.126647357,0.223081171,0.250367918,0.132726269,0.048600449,0.166601294
8089,"Otero County, Colorado",Otero County,0.101269354,0.275035663,0.318936002,0.179483803,0.038736335,0.169453316
8091,"Ouray County, Colorado",Ouray County,0.254901961,0.184035477,0.293223819,0.133059548,0.014352818,0.221481481
8093,"Park County, Colorado",Park County,0.175124263,0.145583317,0.213319459,0.068938606,0.018984976,0.150284042
8095,"Phillips County, Colorado",Phillips County,0.237475915,0.215723873,0.300568182,0.136931818,0.008651766,0.145989975
8097,"Pitkin County, Colorado",Pitkin County,0.243166016,0.290964575,0.365910772,0.117944294,0,0.109629924
8099,"Prowers County, Colorado",Prowers County,0.128834356,0.205030181,0.299977812,0.173286,0.053832903,0.054992452
8101,"Pueblo County, Colorado",Pueblo County,0.084882218,0.325991767,0.322581607,0.14607244,0.043163342,0.13178143
8103,"Rio Blanco County, Colorado",Rio Blanco County,0.131034483,0.252542967,0.285714286,0.138081974,0.034706617,0.075471698
8105,"Rio Grande County, Colorado",Rio Grande County,0.138275797,0.304548313,0.277861284,0.134421301,0.022921109,0.127807901
8107,"Routt County, Colorado",Routt County,0.145958463,0.195984944,0.247300321,0.091643156,0.007760079,0.109032258
8109,"Saguache County, Colorado",Saguache County,0.195466369,0.297306285,0.335395637,0.170302833,0.032236985,0.244565217
8111,"San Juan County, Colorado",San Juan County,0.272965879,0.240331492,0.246290801,0.068249258,0.010121457,0.14957265
8113,"San Miguel County, Colorado",San Miguel County,0.199028143,0.269434629,0.363636364,0.085194805,0.004087436,0.095622609
8115,"Sedgwick County, Colorado",Sedgwick County,0.173023256,0.249756098,0.400381316,0.165872259,0.050394657,0.147138965
8117,"Summit County, Colorado",Summit County,0.125495649,0.257543695,0.284765957,0.054382979,0.008156062,0.107696194
8119,"Teller County, Colorado",Teller County,0.134820731,0.251142285,0.316032609,0.131612319,0.021771564,0.070109839
8121,"Washington County, Colorado",Washington County,0.205779335,0.174499565,0.298522167,0.133004926,0.024846725,0.156973108
8123,"Weld County, Colorado",Weld County,0.103109821,0.188276532,0.207943844,0.086085722,0.039809424,0.135058368
8125,"Yuma County, Colorado",Yuma County,0.180152357,0.142887029,0.247660005,0.131292689,0.021605451,0.123948402
9110,"Capitol Planning Region, Connecticut",Capitol Planning Region,0.079233675,0.223299024,0.292684757,0.125476977,0.024953438,0.09323572
9120,"Greater Bridgeport Planning Region, Connecticut",Greater Bridgeport Planning Region,0.117935673,0.220453259,0.284262577,0.130241623,0.031098869,0.139497474
9130,"Lower Connecticut River Valley Planning Region, Connecticut",Lower Connecticut River Valley Planning Region,0.0996983,0.225519402,0.297014394,0.129905314,0.019664527,0.084077968
9140,"Naugatuck Valley Planning Region, Connecticut",Naugatuck Valley Planning Region,0.098503198,0.245253918,0.291096276,0.123210024,0.029112646,0.11757004
9150,"Northeastern Connecticut Planning Region, Connecticut",Northeastern Connecticut Planning Region,0.095809992,0.246082559,0.236687925,0.105770726,0.028166547,0.087886544
9160,"Northwest Hills Planning Region, Connecticut",Northwest Hills Planning Region,0.134737096,0.233615222,0.284757265,0.138746302,0.024164032,0.079709312
9170,"South Central Connecticut Planning Region, Connecticut",South Central Connecticut Planning Region,0.081042304,0.228040638,0.31142938,0.126316581,0.026757609,0.101835016
9180,"Southeastern Connecticut Planning Region, Connecticut",Southeastern Connecticut Planning Region,0.076042231,0.269185166,0.305271944,0.126280643,0.01894792,0.09528219
9190,"Western Connecticut Planning Region, Connecticut",Western Connecticut Planning Region,0.129482709,0.163632868,0.248669238,0.112356675,0.024428116,0.121757285
10001,"Kent County, Delaware",Kent County,0.070873169,0.235262442,0.258831235,0.112713776,0.044285146,0.112180314
10003,"New Castle County, Delaware",New Castle County,0.080117729,0.235704073,0.304935197,0.116024079,0.034438546,0.107731841
10005,"Sussex County, Delaware",Sussex County,0.119756213,0.210607768,0.271595666,0.150203289,0.026622706,0.098002257
11001,"District of Columbia, District of Columbia",District of Columbia,0.076104906,0.271049328,0.463350064,0.106211505,0.022523083,0.150521746
12001,"Alachua County, Florida",Alachua County,0.081966598,0.259075738,0.350994963,0.110988333,0.026266047,0.12928797
12003,"Baker County, Florida",Baker County,0.124685029,0.238825884,0.170924034,0.100399822,0.045062603,0.129705681
12005,"Bay County, Florida",Bay County,0.126609265,0.271360201,0.27964059,0.103578028,0.041524702,0.142550496
12007,"Bradford County, Florida",Bradford County,0.100798497,0.348542863,0.293261277,0.160692622,0.046764367,0.148315737
12009,"Brevard County, Florida",Brevard County,0.104330687,0.273433591,0.304143523,0.152479222,0.028878381,0.090166204
12011,"Broward County, Florida",Broward County,0.13663594,0.295643431,0.294253295,0.122517935,0.035728397,0.125481948
12013,"Calhoun County, Florida",Calhoun County,0.115537849,0.402836251,0.348246403,0.178057554,0.026255583,0.162938415
12015,"Charlotte County, Florida",Charlotte County,0.141144807,0.219358042,0.285257054,0.196171062,0.022423014,0.097864697
12017,"Citrus County, Florida",Citrus County,0.121869614,0.268080509,0.304540273,0.201684653,0.022545696,0.109961156
12019,"Clay County, Florida",Clay County,0.092460168,0.216927585,0.198961156,0.083358426,0.03907515,0.116210376
12021,"Collier County, Florida",Collier County,0.172746609,0.200733466,0.279668044,0.171712339,0.024834757,0.146538583
12023,"Columbia County, Florida",Columbia County,0.11132969,0.321483415,0.293963851,0.124587928,0.046669495,0.173075084
12027,"DeSoto County, Florida",DeSoto County,0.121953188,0.343224279,0.266855754,0.133792545,0.031894686,0.249261666
12029,"Dixie County, Florida",Dixie County,0.150174408,0.300436435,0.266223232,0.159798832,0.028385216,0.180182401
12031,"Duval County, Florida",Duval County,0.087196416,0.315661747,0.318929044,0.10040845,0.033355611,0.117792142
12033,"Escambia County, Florida",Escambia County,0.100048574,0.317736296,0.30550748,0.117088282,0.033334536,0.129844794
12035,"Flagler County, Florida",Flagler County,0.141575461,0.206546412,0.223285453,0.130139435,0.031115204,0.172392218
12037,"Franklin County, Florida",Franklin County,0.226086957,0.363204491,0.31779038,0.168031926,0.019948735,0.164290343
12039,"Gadsden County, Florida",Gadsden County,0.076039387,0.354414755,0.324708845,0.147875354,0.040241593,0.097544441
12041,"Gilchrist County, Florida",Gilchrist County,0.131738101,0.238304277,0.236030268,0.103608847,0.049272402,0.116286489
12043,"Glades County, Florida",Glades County,0.143015521,0.242467719,0.255984473,0.132197542,0.021594684,0.190533494
12045,"Gulf County, Florida",Gulf County,0.115122873,0.323217491,0.277620397,0.129957507,0.045353982,0.236329182
12047,"Hamilton County, Florida",Hamilton County,0.115729421,0.284692737,0.204186047,0.114651163,0.055671056,0.177328844
12049,"Hardee County, Florida",Hardee County,0.09530694,0.220344422,0.211517165,0.075181494,0.046691807,0.329321136
12051,"Hendry County, Florida",Hendry County,0.099621067,0.263770365,0.209421326,0.074422455,0.03882684,0.231935484
12053,"Hernando County, Florida",Hernando County,0.100205641,0.259294454,0.257878715,0.150450303,0.037643806,0.117303898
12055,"Highlands County, Florida",Highlands County,0.113775337,0.237084736,0.30397225,0.189817612,0.026957084,0.152427184
12057,"Hillsborough County, Florida",Hillsborough County,0.104583503,0.267072039,0.284913478,0.091053092,0.037756145,0.120429385
12059,"Holmes County, Florida",Holmes County,0.102911847,0.338435131,0.310935069,0.17654548,0.05338134,0.089512876
12061,"Indian River County, Florida",Indian River County,0.13709869,0.245005142,0.325686468,0.197718111,0.0259328,0.112842025
12063,"Jackson County, Florida",Jackson County,0.098784571,0.35633198,0.317180095,0.175533175,0.022771409,0.086319218
12065,"Jefferson County, Florida",Jefferson County,0.10099143,0.259112109,0.299873165,0.119768074,0.023374583,0.159029086
12067,"Lafayette County, Florida",Lafayette County,0.053012048,0.293090639,0.276320939,0.185518591,0.024857301,0.108346709
12069,"Lake County, Florida",Lake County,0.10920174,0.210925841,0.251812218,0.139490433,0.034587645,0.109915612
12071,"Lee County, Florida",Lee County,0.131528058,0.236510854,0.284617213,0.155738916,0.02562831,0.128761535
12073,"Leon County, Florida",Leon County,0.084373775,0.283530245,0.33015873,0.095507558,0.021535035,0.104339281
12075,"Levy County, Florida",Levy County,0.14435025,0.290078899,0.299501205,0.168357339,0.02869421,0.15370746
12077,"Liberty County, Florida",Liberty County,0.087229862,0.447561502,0.289333878,0.103391908,0.031399459,0.172361809
12079,"Madison County, Florida",Madison County,0.105702811,0.333804143,0.340803825,0.149559241,0.036885246,0.170529801
12081,"Manatee County, Florida",Manatee County,0.131023881,0.232632267,0.277570891,0.164305686,0.030058697,0.142407853
12083,"Marion County, Florida",Marion County,0.124482056,0.251951682,0.295130197,0.170126971,0.031132003,0.130445876
12085,"Martin County, Florida",Martin County,0.16090495,0.26454039,0.315748456,0.192254661,0.020146238,0.100064234
12086,"Miami-Dade County, Florida",Miami-Dade County,0.153542322,0.292804066,0.253695889,0.101333081,0.046460801,0.121133943
12087,"Monroe County, Florida",Monroe County,0.192537313,0.292228094,0.27963243,0.134203792,0.015360622,0.111157039
12089,"Nassau County, Florida",Nassau County,0.101799884,0.206626235,0.218708719,0.109863496,0.033634634,0.071328546
12091,"Okaloosa County, Florida",Okaloosa County,0.130543747,0.227068251,0.281913745,0.101627187,0.031215033,0.135895242
12093,"Okeechobee County, Florida",Okeechobee County,0.144688049,0.254169924,0.278637978,0.134928615,0.044170022,0.19938456
