"","county_fips","state","county","county_collectivism_score","avg_county_collectivism_score"
"428",13151,"Georgia","Henry",41.4748090297236,72.4119776441354
"429",13153,"Georgia","Houston",39.4197260480464,72.4119776441354
"430",13155,"Georgia","Irwin",33.6195470885889,72.4119776441354
"431",13157,"Georgia","Jackson",43.7416218209279,72.4119776441354
"432",13159,"Georgia","Jasper",44.2889937390864,72.4119776441354
"433",13161,"Georgia","Jeff Davis",44.8225565590695,72.4119776441354
"434",13163,"Georgia","Jefferson",43.8605173751948,72.4119776441354
"435",13165,"Georgia","Jenkins",29.4635078676425,72.4119776441354
"436",13167,"Georgia","Johnson",32.6797575183463,72.4119776441354
"437",13169,"Georgia","Jones",41.0922238085614,72.4119776441354
"438",13171,"Georgia","Lamar",35.0533609850575,72.4119776441354
"439",13173,"Georgia","Lanier",36.2520266460431,72.4119776441354
"440",13175,"Georgia","Laurens",38.2766903071656,72.4119776441354
"441",13177,"Georgia","Lee",48.0745079055836,72.4119776441354
"442",13179,"Georgia","Liberty",40.5078489543574,72.4119776441354
"443",13181,"Georgia","Lincoln",34.2088926358443,72.4119776441354
"444",13183,"Georgia","Long",38.5263813291954,72.4119776441354
"445",13185,"Georgia","Lowndes",36.4901422799808,72.4119776441354
"446",13187,"Georgia","Lumpkin",35.374241373086,72.4119776441354
"447",13189,"Georgia","Mcduffie",42.3192478960069,72.4119776441354
"448",13191,"Georgia","Mcintosh",33.9178995245749,72.4119776441354
"449",13193,"Georgia","Macon",33.78635910242,72.4119776441354
"450",13195,"Georgia","Madison",39.9011024431449,72.4119776441354
"451",13197,"Georgia","Marion",42.3735824775073,72.4119776441354
"452",13199,"Georgia","Meriwether",45.6688373256546,72.4119776441354
"453",13201,"Georgia","Miller",33.2681279272541,72.4119776441354
"454",13205,"Georgia","Mitchell",39.8426687200445,72.4119776441354
"455",13207,"Georgia","Monroe",38.3489883865357,72.4119776441354
"456",13209,"Georgia","Montgomery",35.4021730598833,72.4119776441354
"457",13211,"Georgia","Morgan",40.7194796622834,72.4119776441354
"458",13213,"Georgia","Murray",44.1986660631253,72.4119776441354
"459",13215,"Georgia","Muscogee",35.3029048663585,72.4119776441354
"460",13217,"Georgia","Newton",42.0042182045598,72.4119776441354
"461",13219,"Georgia","Oconee",42.7516506278783,72.4119776441354
"462",13221,"Georgia","Oglethorpe",36.5227855044488,72.4119776441354
"463",13223,"Georgia","Paulding",43.5778571236321,72.4119776441354
"464",13225,"Georgia","Peach",34.8612935010956,72.4119776441354
"465",13227,"Georgia","Pickens",39.4773104549585,72.4119776441354
"466",13229,"Georgia","Pierce",43.998367466549,72.4119776441354
"467",13231,"Georgia","Pike",41.9394335635704,72.4119776441354
"468",13233,"Georgia","Polk",43.1005890792312,72.4119776441354
"469",13235,"Georgia","Pulaski",35.6499230244757,72.4119776441354
"470",13237,"Georgia","Putnam",35.8372035397842,72.4119776441354
"471",13239,"Georgia","Quitman",35.7131514895378,72.4119776441354
"472",13241,"Georgia","Rabun",34.5142329475911,72.4119776441354
"473",13243,"Georgia","Randolph",36.972778814273,72.4119776441354
"474",13245,"Georgia","Richmond",34.1487179921763,72.4119776441354
"475",13247,"Georgia","Rockdale",44.1581151240125,72.4119776441354
"476",13249,"Georgia","Schley",46.1595866775795,72.4119776441354
"477",13251,"Georgia","Screven",36.5780931794462,72.4119776441354
"478",13253,"Georgia","Seminole",39.8537915076525,72.4119776441354
"479",13255,"Georgia","Spalding",40.5922015099634,72.4119776441354
"480",13257,"Georgia","Stephens",36.248440541676,72.4119776441354
"481",13259,"Georgia","Stewart",39.4512485020314,72.4119776441354
"482",13261,"Georgia","Sumter",37.5424137646106,72.4119776441354
"483",13263,"Georgia","Talbot",36.1736573864654,72.4119776441354
"484",13265,"Georgia","Taliaferro",31.9631918834233,72.4119776441354
"485",13267,"Georgia","Tattnall",35.9846158988231,72.4119776441354
"486",13269,"Georgia","Taylor",36.8348407876502,72.4119776441354
"487",13271,"Georgia","Telfair",32.5461638325994,72.4119776441354
"488",13273,"Georgia","Terrell",40.2580068992672,72.4119776441354
"489",13275,"Georgia","Thomas",41.8104902608717,72.4119776441354
"490",13277,"Georgia","Tift",37.8717223506878,72.4119776441354
"491",13279,"Georgia","Toombs",38.7806223057361,72.4119776441354
"492",13281,"Georgia","Towns",38.9919581757463,72.4119776441354
"493",13283,"Georgia","Treutlen",35.5738633686361,72.4119776441354
"494",13285,"Georgia","Troup",41.3324939343489,72.4119776441354
"495",13287,"Georgia","Turner",37.8652882218132,72.4119776441354
"496",13289,"Georgia","Twiggs",32.6055934867768,72.4119776441354
"497",13291,"Georgia","Union",32.1387272653145,72.4119776441354
"498",13293,"Georgia","Upson",37.5919417667524,72.4119776441354
"499",13295,"Georgia","Walker",37.001116285182,72.4119776441354
"500",13297,"Georgia","Walton",42.3824255871351,72.4119776441354
"501",13299,"Georgia","Ware",35.726003445836,72.4119776441354
"502",13301,"Georgia","Warren",36.3981921435589,72.4119776441354
"503",13303,"Georgia","Washington",39.434986171648,72.4119776441354
"504",13305,"Georgia","Wayne",43.2004503367101,72.4119776441354
"505",13307,"Georgia","Webster",31.1880979789806,72.4119776441354
"506",13309,"Georgia","Wheeler",27.7992685166436,72.4119776441354
"507",13311,"Georgia","White",36.9203623505777,72.4119776441354
"508",13313,"Georgia","Whitfield",43.0964131410012,72.4119776441354
"509",13315,"Georgia","Wilcox",35.608854876291,72.4119776441354
"510",13317,"Georgia","Wilkes",32.7478988650607,72.4119776441354
"511",13319,"Georgia","Wilkinson",33.6898755483526,72.4119776441354
"512",13321,"Georgia","Worth",36.0774923873092,72.4119776441354
"513",15001,"Hawaii","Hawaii",39.2245264888421,100
"514",15003,"Hawaii","Honolulu",46.3131224812675,100
"515",15007,"Hawaii","Kauai",43.2114677515293,100
"516",15009,"Hawaii","Maui",44.5100955156212,100
"517",16001,"Idaho","Ada",33.8165805974209,59.1618751396498
"518",16003,"Idaho","Adams",28.5703251538911,59.1618751396498
"519",16005,"Idaho","Bannock",32.6158007168476,59.1618751396498
"520",16007,"Idaho","Bear Lake",41.5292408693629,59.1618751396498
"521",16009,"Idaho","Benewah",35.2808214457283,59.1618751396498
"522",16011,"Idaho","Bingham",42.6297874026733,59.1618751396498
"523",16013,"Idaho","Blaine",31.6508385512614,59.1618751396498
"524",16015,"Idaho","Boise",30.8154228399565,59.1618751396498
"525",16017,"Idaho","Bonner",28.6698591130241,59.1618751396498
"526",16019,"Idaho","Bonneville",38.1045189715002,59.1618751396498
"527",16021,"Idaho","Boundary",28.3968396543148,59.1618751396498
"528",16023,"Idaho","Butte",33.0337094245359,59.1618751396498
"529",16025,"Idaho","Camas",45.1019459680166,59.1618751396498
"530",16027,"Idaho","Canyon",40.424280508195,59.1618751396498
"531",16029,"Idaho","Caribou",42.6993492780388,59.1618751396498
"532",16031,"Idaho","Cassia",43.8527036528453,59.1618751396498
"533",16033,"Idaho","Clark",38.9617522548869,59.1618751396498
"534",16035,"Idaho","Clearwater",26.6183963232687,59.1618751396498
"535",16037,"Idaho","Custer",27.6388068373932,59.1618751396498
"536",16039,"Idaho","Elmore",31.9164314238626,59.1618751396498
"537",16041,"Idaho","Franklin",51.2900855579884,59.1618751396498
"538",16043,"Idaho","Fremont",47.4874857396479,59.1618751396498
"539",16045,"Idaho","Gem",33.4400565186815,59.1618751396498
"540",16047,"Idaho","Gooding",30.8910118992804,59.1618751396498
"541",16049,"Idaho","Idaho",32.5926688729757,59.1618751396498
"542",16051,"Idaho","Jefferson",49.0525181365142,59.1618751396498
"543",16053,"Idaho","Jerome",41.9679689985511,59.1618751396498
"544",16055,"Idaho","Kootenai",35.6427049762345,59.1618751396498
"545",16057,"Idaho","Latah",31.0891359806516,59.1618751396498
"546",16059,"Idaho","Lemhi",22.5129567057491,59.1618751396498
"547",16061,"Idaho","Lewis",32.4148222580626,59.1618751396498
"548",16063,"Idaho","Lincoln",39.6511564419265,59.1618751396498
"549",16065,"Idaho","Madison",64.1685943288269,59.1618751396498
"550",16067,"Idaho","Minidoka",39.5745074362299,59.1618751396498
"551",16069,"Idaho","Nez Perce",32.2331632428145,59.1618751396498
"552",16071,"Idaho","Oneida",36.9135652342779,59.1618751396498
"553",16073,"Idaho","Owyhee",39.9671933457258,59.1618751396498
"554",16075,"Idaho","Payette",37.6738831521287,59.1618751396498
"555",16077,"Idaho","Power",43.6987808304857,59.1618751396498
"556",16079,"Idaho","Shoshone",26.1033229174259,59.1618751396498
"557",16081,"Idaho","Teton",33.007857626552,59.1618751396498
"558",16083,"Idaho","Twin Falls",34.0024054895199,59.1618751396498
"559",16085,"Idaho","Valley",32.1603132968281,59.1618751396498
"560",16087,"Idaho","Washington",33.1395704987587,59.1618751396498
"561",17001,"Illinois","Adams",34.8430754248663,40.0630411702842
"562",17003,"Illinois","Alexander",28.6463169691226,40.0630411702842
"563",17005,"Illinois","Bond",28.0193934690269,40.0630411702842
"564",17007,"Illinois","Boone",38.5162547359948,40.0630411702842
"565",17009,"Illinois","Brown",24.5083259270784,40.0630411702842
"566",17011,"Illinois","Bureau",32.6759257128017,40.0630411702842
"567",17013,"Illinois","Calhoun",35.2827074241675,40.0630411702842
"568",17015,"Illinois","Carroll",29.0378057486769,40.0630411702842
"569",17017,"Illinois","Cass",38.5952053171185,40.0630411702842
"570",17019,"Illinois","Champaign",33.2316743322385,40.0630411702842
"571",17021,"Illinois","Christian",25.06875623833,40.0630411702842
"572",17023,"Illinois","Clark",40.9782799015048,40.0630411702842
"573",17025,"Illinois","Clay",28.7578470764776,40.0630411702842
"574",17027,"Illinois","Clinton",35.2294277159439,40.0630411702842
"575",17029,"Illinois","Coles",33.7215229240459,40.0630411702842
"576",17031,"Illinois","Cook",38.9270697798719,40.0630411702842
"577",17033,"Illinois","Crawford",33.0708631956124,40.0630411702842
"578",17035,"Illinois","Cumberland",33.2308836548347,40.0630411702842
"579",17037,"Illinois","De Kalb",37.5769116538121,40.0630411702842
"580",17039,"Illinois","De Witt",26.9784755378061,40.0630411702842
"581",17041,"Illinois","Douglas",36.4571153198767,40.0630411702842
"582",17043,"Illinois","Du Page",41.5812862680787,40.0630411702842
"583",17045,"Illinois","Edgar",34.6805375710313,40.0630411702842
"584",17047,"Illinois","Edwards",39.5066850001314,40.0630411702842
"585",17049,"Illinois","Effingham",37.152083514639,40.0630411702842
"586",17051,"Illinois","Fayette",33.4495537501851,40.0630411702842
"587",17053,"Illinois","Ford",30.8907593153859,40.0630411702842
"588",17055,"Illinois","Franklin",32.8060120548189,40.0630411702842
"589",17057,"Illinois","Fulton",32.5115584320291,40.0630411702842
"590",17059,"Illinois","Gallatin",34.451389422336,40.0630411702842
"591",17061,"Illinois","Greene",34.0551147512706,40.0630411702842
"592",17063,"Illinois","Grundy",35.4683749349356,40.0630411702842
"593",17065,"Illinois","Hamilton",30.6145854553302,40.0630411702842
"594",17067,"Illinois","Hancock",27.0831585721405,40.0630411702842
"595",17069,"Illinois","Hardin",34.6321420254209,40.0630411702842
"596",17071,"Illinois","Henderson",31.5526990748963,40.0630411702842
"597",17073,"Illinois","Henry",30.9264623191412,40.0630411702842
"598",17075,"Illinois","Iroquois",32.1167280356289,40.0630411702842
"599",17077,"Illinois","Jackson",32.1847381457581,40.0630411702842
"600",17079,"Illinois","Jasper",34.056108566929,40.0630411702842
"601",17081,"Illinois","Jefferson",35.6109433912495,40.0630411702842
"602",17083,"Illinois","Jersey",32.6418786710109,40.0630411702842
"603",17085,"Illinois","Jo Daviess",29.2475902124981,40.0630411702842
"604",17087,"Illinois","Johnson",33.4011292511974,40.0630411702842
"605",17089,"Illinois","Kane",43.2540007106075,40.0630411702842
"606",17091,"Illinois","Kankakee",34.3053908828704,40.0630411702842
"607",17093,"Illinois","Kendall",42.5411477521473,40.0630411702842
"608",17095,"Illinois","Knox",25.7052193942043,40.0630411702842
"609",17097,"Illinois","Lake",41.6205689274522,40.0630411702842
"610",17099,"Illinois","La Salle",32.6120163405539,40.0630411702842
"611",17101,"Illinois","Lawrence",31.6915610944317,40.0630411702842
"612",17103,"Illinois","Lee",30.4152070978935,40.0630411702842
"613",17105,"Illinois","Livingston",33.1629031025614,40.0630411702842
"614",17107,"Illinois","Logan",32.2938092141212,40.0630411702842
"615",17109,"Illinois","Mcdonough",26.4064960859235,40.0630411702842
"616",17111,"Illinois","Mchenry",39.119995887753,40.0630411702842
"617",17113,"Illinois","Mclean",34.6043266055655,40.0630411702842
"618",17115,"Illinois","Macon",32.4270272891443,40.0630411702842
"619",17117,"Illinois","Macoupin",31.7635329726233,40.0630411702842
"620",17119,"Illinois","Madison",33.4643915974492,40.0630411702842
"621",17121,"Illinois","Marion",35.1775682613462,40.0630411702842
"622",17123,"Illinois","Marshall",32.6011616709486,40.0630411702842
"623",17125,"Illinois","Mason",26.9671140400272,40.0630411702842
"624",17127,"Illinois","Massac",40.6225630900268,40.0630411702842
"625",17129,"Illinois","Menard",37.4776831213986,40.0630411702842
"626",17131,"Illinois","Mercer",34.953562931199,40.0630411702842
"627",17133,"Illinois","Monroe",38.2678302436383,40.0630411702842
"628",17135,"Illinois","Montgomery",27.0720908430578,40.0630411702842
"629",17137,"Illinois","Morgan",27.6073916575782,40.0630411702842
"630",17139,"Illinois","Moultrie",37.1745629467648,40.0630411702842
"631",17141,"Illinois","Ogle",31.8687637465061,40.0630411702842
"632",17143,"Illinois","Peoria",30.4795497508627,40.0630411702842
"633",17145,"Illinois","Perry",32.2331861890544,40.0630411702842
"634",17147,"Illinois","Piatt",30.6495299508556,40.0630411702842
"635",17149,"Illinois","Pike",27.8100204236638,40.0630411702842
"636",17151,"Illinois","Pope",30.5256853982432,40.0630411702842
"637",17153,"Illinois","Pulaski",32.9191322070964,40.0630411702842
"638",17155,"Illinois","Putnam",32.9339489623534,40.0630411702842
"639",17157,"Illinois","Randolph",33.9800523256167,40.0630411702842
"640",17159,"Illinois","Richland",31.5183249915214,40.0630411702842
"641",17161,"Illinois","Rock Island",31.9489200656619,40.0630411702842
"642",17163,"Illinois","St Clair",35.1917775095559,40.0630411702842
"643",17165,"Illinois","Saline",31.0854172090841,40.0630411702842
"644",17167,"Illinois","Sangamon",30.8971417058202,40.0630411702842
"645",17169,"Illinois","Schuyler",30.4418296028108,40.0630411702842
"646",17171,"Illinois","Scott",38.4030832367485,40.0630411702842
"647",17173,"Illinois","Shelby",35.1542502927378,40.0630411702842
"648",17175,"Illinois","Stark",27.3346218074627,40.0630411702842
"649",17177,"Illinois","Stephenson",31.6672951492555,40.0630411702842
"650",17179,"Illinois","Tazewell",32.5284469495138,40.0630411702842
"651",17181,"Illinois","Union",28.8862176194759,40.0630411702842
"652",17183,"Illinois","Vermilion",28.5831743558838,40.0630411702842
"653",17185,"Illinois","Wabash",31.8598275120049,40.0630411702842
"654",17187,"Illinois","Warren",32.6187174991756,40.0630411702842
"655",17189,"Illinois","Washington",33.7057152804318,40.0630411702842
"656",17191,"Illinois","Wayne",32.4010093565735,40.0630411702842
"657",17193,"Illinois","White",30.6837117576115,40.0630411702842
"658",17195,"Illinois","Whiteside",33.960003667091,40.0630411702842
"659",17197,"Illinois","Will",43.7951136693487,40.0630411702842
"660",17199,"Illinois","Williamson",30.9798115181642,40.0630411702842
"661",17201,"Illinois","Winnebago",36.6999399193432,40.0630411702842
"662",17203,"Illinois","Woodford",36.6917834345161,40.0630411702842
"663",18001,"Indiana","Adams",41.1436664136072,42.54627050527
"664",18003,"Indiana","Allen",34.7227907857382,42.54627050527
"665",18005,"Indiana","Bartholomew",34.0652215963216,42.54627050527
"666",18007,"Indiana","Benton",29.316669247424,42.54627050527
"667",18009,"Indiana","Blackford",28.1141451674518,42.54627050527
"668",18011,"Indiana","Boone",37.5479263630979,42.54627050527
"669",18013,"Indiana","Brown",37.1646518067953,42.54627050527
"670",18015,"Indiana","Carroll",29.9424916361422,42.54627050527
"671",18017,"Indiana","Cass",32.3307847977553,42.54627050527
"672",18019,"Indiana","Clark",32.9937291875611,42.54627050527
"673",18021,"Indiana","Clay",36.1219458034021,42.54627050527
"674",18023,"Indiana","Clinton",31.6687741260303,42.54627050527
"675",18025,"Indiana","Crawford",32.2305708698121,42.54627050527
"676",18027,"Indiana","Daviess",44.4654796439282,42.54627050527
"677",18029,"Indiana","Dearborn",36.7022000235515,42.54627050527
"678",18031,"Indiana","Decatur",34.1882162087438,42.54627050527
"679",18033,"Indiana","De Kalb",34.0780342496417,42.54627050527
"680",18035,"Indiana","Delaware",33.1348358934705,42.54627050527
"681",18037,"Indiana","Dubois",32.9069516547925,42.54627050527
"682",18039,"Indiana","Elkhart",40.3431687193165,42.54627050527
"683",18041,"Indiana","Fayette",34.1348598786666,42.54627050527
"684",18043,"Indiana","Floyd",33.2894963989909,42.54627050527
"685",18045,"Indiana","Fountain",30.0158729991068,42.54627050527
"686",18047,"Indiana","Franklin",32.8756386467524,42.54627050527
